OBJECTID,codigo_ine,UGL_SG,NOMBRE,area_m2,SHAPE.STLength(),uso_suelo
1695,18194,5.0,05,225.4894641,65.97413156664224,Sistemas Generales. Equipamientos
1696,18194,4.0,Z.V.02,32598.09531376,1051.3031667519695,Sistemas Generales. Espacios libres
1697,18902,5.0,,412.928727525,99.08949132377396,Sistemas Generales. Equipamientos
1698,18902,5.0,,482.271110475,105.17684775069445,Sistemas Generales. Equipamientos
1699,18902,5.0,,138.228043785,56.51093900031266,Sistemas Generales. Equipamientos
1700,18902,4.0,,316.79483824,84.61958577197234,Sistemas Generales. Espacios libres
1701,18902,4.0,,928.029833305,197.02226131827052,Sistemas Generales. Espacios libres
1702,18902,4.0,,528.248618945,92.29667011370576,Sistemas Generales. Espacios libres
1703,18902,5.0,,78.46130379,38.237665170829864,Sistemas Generales. Equipamientos
1704,18902,5.0,,1244.852354505,145.81719797381012,Sistemas Generales. Equipamientos
1705,18902,5.0,,96.38825018,39.45729070807642,Sistemas Generales. Equipamientos
1706,18902,5.0,,313.76850904,80.14586903332683,Sistemas Generales. Equipamientos
1707,18902,5.0,,1684.17824435,190.4359697571255,Sistemas Generales. Equipamientos
1708,18902,5.0,,241.10509524,67.20486642882763,Sistemas Generales. Equipamientos
1709,18902,4.0,,1062.24613372,190.8277456301217,Sistemas Generales. Espacios libres
1710,18902,5.0,,31.79074418,22.750968554348816,Sistemas Generales. Equipamientos
1711,18902,5.0,,251.56739261,65.41326529909821,Sistemas Generales. Equipamientos
1712,18902,4.0,,780.1432466,169.00437598490663,Sistemas Generales. Espacios libres
1713,18902,4.0,,796.429713185,156.05414853270003,Sistemas Generales. Espacios libres
1714,18902,4.0,,1990.217093555,312.59341734143305,Sistemas Generales. Espacios libres
1715,18902,5.0,,90.78208532,38.5783289575317,Sistemas Generales. Equipamientos
1716,18902,5.0,,237.313914285,75.41374951246804,Sistemas Generales. Equipamientos
1717,18902,5.0,,29.700529565,21.836797796331552,Sistemas Generales. Equipamientos
1718,18902,5.0,,31.73135393,22.769744798617094,Sistemas Generales. Equipamientos
1719,18902,2.0,,248523.96962834,11738.080062138226,Residencial
1720,18902,5.0,,1209.1046694,141.57451208077163,Sistemas Generales. Equipamientos
1721,18903,2.0,,10597.544098725,907.9863558076719,Residencial
1722,18903,2.0,,46749.160748635,1817.0951910578221,Residencial
1723,18903,2.0,,137570.42568721,7089.695438351248,Residencial
1724,18903,2.0,,47954.017305535,2360.9633491169966,Residencial
1725,18905,4.0,,298.676102,61.365562467917684,Sistemas Generales. Espacios libres
1726,18905,4.0,,2430.472906655,201.64895060571703,Sistemas Generales. Espacios libres
1727,18905,4.0,,6056.63275519,435.0655134128999,Sistemas Generales. Espacios libres
1728,18905,4.0,,3511.382492515,434.828609023365,Sistemas Generales. Espacios libres
1729,18905,4.0,,8310.360110905,1354.4588673846788,Sistemas Generales. Espacios libres
1730,18905,5.0,,13550.36430754,556.9379893959469,Sistemas Generales. Equipamientos
1731,18905,5.0,,128567.91198329,2291.580141287578,Sistemas Generales. Equipamientos
1732,18905,5.0,,186824.325667285,4675.962058488235,Sistemas Generales. Equipamientos
1733,18905,1.0,,92462.41121763,1685.870025975797,Industrial
1734,18905,4.0,,8846.77327591,775.6245686525652,Sistemas Generales. Espacios libres
1735,18905,4.0,,7484.924283155,457.9666634443125,Sistemas Generales. Espacios libres
1736,18905,5.0,,15293.60511956,576.226403267598,Sistemas Generales. Equipamientos
1737,18905,4.0,,2502.88654729,233.20947298084252,Sistemas Generales. Espacios libres
1738,18905,4.0,,2848.075898325,235.75302378297494,Sistemas Generales. Espacios libres
1739,18905,6.0,,1496.829695035,153.35886297988657,Sistemas Generales. Infraestructuras
1740,18905,4.0,,1720.07113585,291.4761816033188,Sistemas Generales. Espacios libres
1741,18905,4.0,,9114.89972171,689.8236752454958,Sistemas Generales. Espacios libres
1742,18905,2.0,,3682034.79609754,40983.79038535671,Residencial
1743,18905,5.0,,1061.766641745,136.72584717268487,Sistemas Generales. Equipamientos
1744,18905,4.0,,5388.598345985,416.77352858487785,Sistemas Generales. Espacios libres
1745,18905,4.0,,1925.529240225,268.2074207867516,Sistemas Generales. Espacios libres
1746,18905,4.0,,973.96235274,129.79955692531996,Sistemas Generales. Espacios libres
1747,18905,5.0,,1111.506866055,137.034101317082,Sistemas Generales. Equipamientos
1748,18905,4.0,,3329.21551811,335.37578100428806,Sistemas Generales. Espacios libres
1749,18905,5.0,,24687.090277365,875.1992742639698,Sistemas Generales. Equipamientos
1750,18905,5.0,,2307.016087365,196.3073294518982,Sistemas Generales. Equipamientos
1751,18905,6.0,,1242.417713685,135.77447459361747,Sistemas Generales. Infraestructuras
1752,18905,4.0,,6515.82499237,480.75526806316554,Sistemas Generales. Espacios libres
1753,18905,4.0,,4839.46985735,381.68942733313327,Sistemas Generales. Espacios libres
1754,18905,5.0,,31079.88006891,704.786780117058,Sistemas Generales. Equipamientos
1755,18905,4.0,,3834.618080665,372.1769671781009,Sistemas Generales. Espacios libres
1756,18905,5.0,,1088.29518612,133.23159175793643,Sistemas Generales. Equipamientos
1757,18905,6.0,,453.74248737,106.53331224230632,Sistemas Generales. Infraestructuras
1758,18905,4.0,,10419.637554705,581.189007154302,Sistemas Generales. Espacios libres
1759,18905,4.0,,545.95604277,99.6425244438508,Sistemas Generales. Espacios libres
1760,18905,4.0,,1013.773795365,128.79039504307372,Sistemas Generales. Espacios libres
1761,18905,4.0,,15118.688517245,519.145336641596,Sistemas Generales. Espacios libres
1762,18905,5.0,,818.618716065,190.5769320402502,Sistemas Generales. Equipamientos
1763,18905,6.0,,659.602871835,105.62810254605712,Sistemas Generales. Infraestructuras
1764,18905,4.0,,2114.338985235,246.92745883046058,Sistemas Generales. Espacios libres
1765,18907,5.0,SGEQ4,13355.92507918,523.433865836967,Sistemas Generales. Equipamientos
1766,18907,5.0,SGEQ2,20381.843750395,685.182264093333,Sistemas Generales. Equipamientos
1767,18907,5.0,SGEQ9,257.44051302,72.84508755600537,Sistemas Generales. Equipamientos
1768,18907,4.0,SGEL2,449.21292387,86.03204737532968,Sistemas Generales. Espacios libres
1769,18907,2.0,,624157.337543275,12198.587434055995,Residencial
1770,18907,2.0,,67.755437865,32.043524777668694,Residencial
1771,18907,4.0,SGEL3,460.11775577,124.77623355836435,Sistemas Generales. Espacios libres
1772,18907,5.0,SGEQ8,636.897168365,110.57099528449969,Sistemas Generales. Equipamientos
1773,18907,4.0,SGEL4,23126.69053586,4602.782889918357,Sistemas Generales. Espacios libres
1774,18907,5.0,SGEQ3,2223.38225145,197.74320225698835,Sistemas Generales. Equipamientos
1775,18907,5.0,SGEQ6,1739.21726889,196.66633437193622,Sistemas Generales. Equipamientos
1776,18907,4.0,SGEL1,1111.93458136,135.16720927360862,Sistemas Generales. Espacios libres
1777,18907,5.0,SGEQ1,228.442040255,61.62619669236432,Sistemas Generales. Equipamientos
1778,18907,5.0,SGEQ7,852.525841895,123.17231735493998,Sistemas Generales. Equipamientos
1779,18907,2.0,,98832.32232328,2753.266997048031,Residencial
1780,18907,5.0,SGEQ5,16901.74240462,593.049201109015,Sistemas Generales. Equipamientos
1781,18907,2.0,,1354.933259315,153.62637820657434,Residencial
1782,18909,1.0,,3487.636200025,284.4619158832285,Industrial
1783,18909,5.0,,50163.002052845,1291.7585619298927,Sistemas Generales. Equipamientos
1784,18909,4.0,,819.03552165,182.5373073339885,Sistemas Generales. Espacios libres
1785,18909,2.0,,48410.16902852,1623.3583533185456,Residencial
1786,18909,2.0,,93311.18926225,3986.1742461632775,Residencial
1787,18909,5.0,,10981.97262125,1025.0300503216042,Sistemas Generales. Equipamientos
1788,18910,4.0,EL 3,453.09293642,88.86294365033733,Sistemas Generales. Espacios libres
1789,18910,5.0,EC 4,1362.39530035,152.47458260269812,Sistemas Generales. Equipamientos
1790,18910,5.0,EC 8,235.797718055,69.11705534793431,Sistemas Generales. Equipamientos
1791,18910,5.0,EC 1,345.060730375,126.38505290223596,Sistemas Generales. Equipamientos
1792,18910,5.0,EC 9,80.465160945,41.512561361955306,Sistemas Generales. Equipamientos
1793,18910,5.0,EC 3,1680.26575653,165.25920493378217,Sistemas Generales. Equipamientos
1794,18910,5.0,EC 7,188.77708625,71.23294929829638,Sistemas Generales. Equipamientos
1795,18910,4.0,EL 2,675.513740115,140.66045064583273,Sistemas Generales. Espacios libres
1796,18910,4.0,EL 1,2288.087008645,184.8010259539727,Sistemas Generales. Espacios libres
1797,18910,5.0,EC 2,1448.18716039,170.2035674014691,Sistemas Generales. Equipamientos
1798,18910,4.0,EL 4,2224.045463005,517.3644961925838,Sistemas Generales. Espacios libres
1799,18910,5.0,EC 6,2259.97182978,195.7848826146202,Sistemas Generales. Equipamientos
1800,18910,,,261443.2151903,8763.94505818672,
1801,18910,5.0,EC 5,745.02308318,122.76328932881574,Sistemas Generales. Equipamientos
1802,18911,5.0,SG.D-3,3183.80315666,264.68962045842613,Sistemas Generales. Equipamientos
1803,18911,2.0,,507042.1827857,10124.044855442698,Residencial
1804,18911,4.0,SG.EL-7,10065.92574569,404.0015438888568,Sistemas Generales. Espacios libres
1805,18911,4.0,SG.EL-2,1312.79128168,234.49734752398194,Sistemas Generales. Espacios libres
1806,18911,4.0,SG.EL-8,4501.02313735,464.4482165358562,Sistemas Generales. Espacios libres
1807,18911,5.0,SG.D-2,566.447925085,97.43822401638596,Sistemas Generales. Equipamientos
1808,18911,4.0,SG.EL-11,5384.632875595,797.5471776891006,Sistemas Generales. Espacios libres
1809,18911,1.0,,45252.827846635,1400.7075139013932,Industrial
1810,18911,5.0,SG.D-6,6068.186323,317.06345334502754,Sistemas Generales. Equipamientos
1811,18911,2.0,,1126050.49204845,15263.040898206104,Residencial
1812,18911,4.0,SG.EL-4,1743.866684255,168.88405284216128,Sistemas Generales. Espacios libres
1813,18911,2.0,,312818.708409205,4785.346272836186,Residencial
1814,18911,5.0,SG.D-10,10564.70733217,431.9203590642952,Sistemas Generales. Equipamientos
1815,18911,5.0,SG.D-4,4898.600948595,288.78324961763,Sistemas Generales. Equipamientos
1816,18911,4.0,SG.EL-10,9447.813714225,463.17411058766385,Sistemas Generales. Espacios libres
1817,18911,4.0,SG.EL-5,6579.028848475,781.530248091017,Sistemas Generales. Espacios libres
1818,18911,5.0,SG.D-12,1460.4292834,173.974548408019,Sistemas Generales. Equipamientos
1819,18911,4.0,SG.EL-9,10114.4566219,972.0682789829399,Sistemas Generales. Espacios libres
1820,18911,4.0,SG.EL-14,2002.02257075,244.93252841890217,Sistemas Generales. Espacios libres
1821,18911,4.0,SG.EL-1,5836.68759319,1144.5689567538084,Sistemas Generales. Espacios libres
1822,18911,5.0,SG.D-5,21162.8113499,576.3133552589919,Sistemas Generales. Equipamientos
1823,18911,4.0,SG.EL-12,2271.722929385,249.32975559294806,Sistemas Generales. Espacios libres
1824,18911,5.0,SG.D-8,475.042465065,90.44988424375742,Sistemas Generales. Equipamientos
1825,18911,5.0,SG.D-11,1505.630166475,159.9572848959487,Sistemas Generales. Equipamientos
1826,18911,5.0,SG.D-7,8625.34281716,504.1417241250177,Sistemas Generales. Equipamientos
1827,18911,5.0,SG.D-14,2216.833507345,186.91010101339393,Sistemas Generales. Equipamientos
1828,18911,5.0,SG.D-13,201.52847323,58.280181006664364,Sistemas Generales. Equipamientos
1829,18911,4.0,SG.EL-13,1616.666886335,238.09276890421845,Sistemas Generales. Espacios libres
1830,18911,4.0,SG.EL-3,1386.1610979,294.8256387577823,Sistemas Generales. Espacios libres
1831,18911,4.0,SG.EL-6,3663.2691244,242.1357829962663,Sistemas Generales. Espacios libres
1832,18912,4.0,,257.191996835,64.83389107245486,Sistemas Generales. Espacios libres
1833,18912,5.0,,688.206396,110.48911235609407,Sistemas Generales. Equipamientos
1834,18912,1.0,SAU-A,92626.69794656,1430.7708481521345,Industrial
1835,18912,2.0,,861990.633089165,13159.483462733971,Residencial
1836,18914,5.0,E.C.2,201.39790701,66.98788382880385,Sistemas Generales. Equipamientos
1837,18914,5.0,E.C.1,733.829636295,121.2116495766419,Sistemas Generales. Equipamientos
1838,18914,5.0,E.C.5,1879.090004065,213.28946283538392,Sistemas Generales. Equipamientos
1839,18914,4.0,E.L.1,371.691361845,77.64667952809752,Sistemas Generales. Espacios libres
1840,18914,1.0,,22923.42346341,741.5879236372241,Industrial
1841,18914,4.0,E.L.2,342.28166189,80.1767354972431,Sistemas Generales. Espacios libres
1842,18914,5.0,E.C.6,4983.88664247,311.98981642171583,Sistemas Generales. Equipamientos
1843,18914,5.0,E.C.4,615.9205206,100.09787569179389,Sistemas Generales. Equipamientos
1844,18914,2.0,,594343.28770578,6009.348174477993,Residencial
1845,18914,1.0,,203621.281879915,2253.4640199946907,Industrial
1846,18914,5.0,E.C.7,18883.023155305,593.4912948476574,Sistemas Generales. Equipamientos
1847,18914,4.0,E.L.2,223.566761595,66.98950002869543,Sistemas Generales. Espacios libres
1848,18914,5.0,E.C.3,1479.162107495,169.29833473469935,Sistemas Generales. Equipamientos
1849,18915,5.0,,1214.507281865,157.7009480732551,Sistemas Generales. Equipamientos
1850,18915,4.0,,95.845741755,66.22963255253985,Sistemas Generales. Espacios libres
1851,18915,4.0,,289.42815612,140.94648817784852,Sistemas Generales. Espacios libres
1852,18915,4.0,,704.541602665,111.78874947419037,Sistemas Generales. Espacios libres
1853,18915,5.0,,918.01731917,149.3123092309458,Sistemas Generales. Equipamientos
1854,18915,5.0,,15013.937146775,586.1431530892812,Sistemas Generales. Equipamientos
1855,18915,4.0,,2769.310328175,301.5171425803678,Sistemas Generales. Espacios libres
1856,18915,4.0,,1209.431081655,171.08328608083696,Sistemas Generales. Espacios libres
1857,18915,5.0,,322.085651625,76.66138657617132,Sistemas Generales. Equipamientos
1858,18915,5.0,,7468.545716875,376.7946042430338,Sistemas Generales. Equipamientos
1859,18915,5.0,,1264.60532304,151.07035033215055,Sistemas Generales. Equipamientos
1860,18915,4.0,,2300.0275862,417.9748454081927,Sistemas Generales. Espacios libres
1861,18915,4.0,,940.3237728,123.66739246083748,Sistemas Generales. Espacios libres
1862,18915,4.0,,52.419875665,29.754461112418607,Sistemas Generales. Espacios libres
1863,18915,2.0,,12149.133214125,846.0822635248635,Residencial
1864,18915,4.0,,550.56375203,219.6350482810143,Sistemas Generales. Espacios libres
1865,18915,2.0,,180384.611765435,4865.672880547424,Residencial
1866,18915,2.0,,15829.54011392,736.3065062770099,Residencial
1867,18003,4.0,,232244.091484555,13711.948530889467,Sistemas Generales. Espacios libres
1868,18003,5.0,,189830.227993085,7082.818169869419,Sistemas Generales. Equipamientos
1869,18003,2.0,,2949835.53132449,42092.590074378,Residencial
1870,18003,6.0,,7409.440503875,811.6291149564788,Sistemas Generales. Infraestructuras
1871,18176,2.0,,26728.025444185,1937.3290788005743,Residencial
1872,18176,5.0,SG-EQ-05,76.321696595,34.98741896697773,Sistemas Generales. Equipamientos
1873,18176,4.0,SG-EL-02,574.97201571,130.34945946389942,Sistemas Generales. Espacios libres
1874,18176,5.0,SG-EQ-03,715.23131835,108.23026674292021,Sistemas Generales. Equipamientos
1875,18176,4.0,SG-EL-03,573.819497335,114.70749948957734,Sistemas Generales. Espacios libres
1876,18176,5.0,SG-EQ-06,112.82161459,48.45141233680661,Sistemas Generales. Equipamientos
1877,18176,5.0,SG-EQ-01,75.12341225,40.27978031568432,Sistemas Generales. Equipamientos
1878,18126,5.0,SGE-I,5185.620261605,375.3714322702658,Sistemas Generales. Equipamientos
1879,18126,5.0,SGE-S,136.503731815,54.220670505317194,Sistemas Generales. Equipamientos
1880,18126,5.0,SGE-D,9217.195754725,423.8477840729407,Sistemas Generales. Equipamientos
1881,18126,5.0,SGE-DO,5475.279828425,308.86902129154754,Sistemas Generales. Equipamientos
1882,18126,5.0,SGE-C,341.24808647,84.28421050233071,Sistemas Generales. Equipamientos
1883,18126,5.0,SGE-IA,430.89410436,83.82436712707884,Sistemas Generales. Equipamientos
1884,18126,5.0,SGE-DO,5715.611406345,314.13803481869263,Sistemas Generales. Equipamientos
1885,18126,2.0,,369787.50396414,7699.10960011567,Residencial
1886,18126,4.0,SG-ZV,11412.339590985,2087.7516946941273,Sistemas Generales. Espacios libres
1887,18014,12.0,,16517.06468877,854.8232993467394,Sistemas Generales
1888,18024,,,5507.254396825,427.8532791704594,
1889,18024,2.0,,189223.652450875,3826.4303174478187,Residencial
1890,18036,5.0,<Null>,49487.081951915,2459.3500635593196,Sistemas Generales. Equipamientos
1891,18036,2.0,,970868.41718614,10763.56098432788,Residencial
1892,18037,5.0,Col,2232.443607705,190.51543484462724,Sistemas Generales. Equipamientos
1893,18037,5.0,A,454.83798245,87.33601200920349,Sistemas Generales. Equipamientos
1894,18037,2.0,,99749.0259639,3450.4940795716548,Residencial
1895,18037,4.0,AL(11)-4,181.662279925,70.3239328923778,Sistemas Generales. Espacios libres
1896,18037,4.0,PZA,144.115083645,48.30918260241071,Sistemas Generales. Espacios libres
1897,18037,5.0,,694.347680695,165.14770366385625,Sistemas Generales. Equipamientos
1898,18047,,,5455.666060175,292.14545190951816,
1899,18048,2.0,,595273.93657457,10020.645298112597,Residencial
1900,18048,1.0,,113364.70567648,1510.6717090281788,Industrial
1901,18048,6.0,,15991.176815695,2998.3760733304366,Sistemas Generales. Infraestructuras
1902,18048,5.0,EQ-06,1791.23959302,182.2029282007724,Sistemas Generales. Equipamientos
1903,18048,5.0,EQ-02,164.440832185,58.51176250602426,Sistemas Generales. Equipamientos
1904,18048,5.0,EQ-03,6212.367486845,440.15600899737586,Sistemas Generales. Equipamientos
1905,18048,5.0,EQ-04,12892.372851415,487.0043887488302,Sistemas Generales. Equipamientos
1906,18048,5.0,EQ-05,2985.77934565,229.73485003939868,Sistemas Generales. Equipamientos
1907,18048,5.0,EQ-01,255.693525235,71.23810346005082,Sistemas Generales. Equipamientos
1908,18048,4.0,,20840.73647934,2121.044301361329,Sistemas Generales. Espacios libres
1909,18059,5.0,09,1562.705738625,160.68452130028254,Sistemas Generales. Equipamientos
1910,18059,1.0,,25625.8296812,664.861339600091,Industrial
1911,18059,4.0,06,6757.886694705,332.22695250411743,Sistemas Generales. Espacios libres
1912,18059,4.0,07,1914.328624235,178.50982893925192,Sistemas Generales. Espacios libres
1913,18059,4.0,03,1222.743398745,165.58637083558486,Sistemas Generales. Espacios libres
1914,18059,1.0,,6100.48775362,320.96033555714956,Industrial
1915,18059,4.0,05,3018.51917774,264.4949690825086,Sistemas Generales. Espacios libres
1916,18059,4.0,12,668.81110425,117.76445945977832,Sistemas Generales. Espacios libres
1917,18059,4.0,10,1067.284070455,131.3275587508441,Sistemas Generales. Espacios libres
1918,18059,4.0,16,552.35324702,158.16847357749535,Sistemas Generales. Espacios libres
1919,18059,5.0,01,311.493352445,79.24712467837465,Sistemas Generales. Equipamientos
1920,18059,6.0,,646.45908008,147.16856789705574,Sistemas Generales. Infraestructuras
1921,18059,4.0,17,638.556916685,114.67636155606277,Sistemas Generales. Espacios libres
1922,18059,4.0,13,1671.713857725,179.8659499404249,Sistemas Generales. Espacios libres
1923,18059,6.0,,5723.04604378,2083.4398632148186,Sistemas Generales. Infraestructuras
1924,18059,5.0,13,171.748576615,75.98188269487264,Sistemas Generales. Equipamientos
1925,18059,4.0,11,1754.99343594,224.86733513863845,Sistemas Generales. Espacios libres
1926,18059,4.0,09,1212.327198205,141.5280551290119,Sistemas Generales. Espacios libres
1927,18059,4.0,02,1068.294042535,172.83890755947544,Sistemas Generales. Espacios libres
1928,18059,5.0,05 y 06,6642.78987038,380.86809857796675,Sistemas Generales. Equipamientos
1929,18059,4.0,01,4955.956809245,787.4366780363972,Sistemas Generales. Espacios libres
1930,18059,4.0,15,1054.3529363,129.8599436679105,Sistemas Generales. Espacios libres
1931,18059,5.0,04,784.76465571,127.7926667882794,Sistemas Generales. Equipamientos
1932,18059,6.0,,144.9038443,63.913156325074155,Sistemas Generales. Infraestructuras
1933,18059,5.0,07,1590.22214516,161.71010227402857,Sistemas Generales. Equipamientos
1934,18059,5.0,03,7414.35040983,442.79004386348714,Sistemas Generales. Equipamientos
1935,18059,4.0,08,1275.40590952,143.07187903539977,Sistemas Generales. Espacios libres
1936,18059,6.0,,238.62381482,81.32141878207572,Sistemas Generales. Infraestructuras
1937,18059,5.0,14,2613.729169545,262.18692455468323,Sistemas Generales. Equipamientos
1938,18059,4.0,14,1271.506174665,142.323113597178,Sistemas Generales. Espacios libres
1939,18059,5.0,12,203.7034421,59.330456311494814,Sistemas Generales. Equipamientos
1940,18059,5.0,02,202.07792412,59.27125937870538,Sistemas Generales. Equipamientos
1941,18059,4.0,04,6765.00934716,366.95584081782374,Sistemas Generales. Espacios libres
1942,18059,5.0,08,24309.21891958,757.5624194288259,Sistemas Generales. Equipamientos
1943,18059,5.0,11,4965.827952725,431.51025841926986,Sistemas Generales. Equipamientos
1944,18059,5.0,10,2023.6413121,192.5421930468003,Sistemas Generales. Equipamientos
1945,18059,4.0,19,1390.507962155,314.5836858279584,Sistemas Generales. Espacios libres
1946,18059,4.0,20,2918.80052361,276.66277500569083,Sistemas Generales. Espacios libres
1947,18059,6.0,,6.463724495,15.055732032053912,Sistemas Generales. Infraestructuras
1948,18059,6.0,,3.7736778,13.155401470807433,Sistemas Generales. Infraestructuras
1949,18059,5.0,15,87.835288995,38.05494539228387,Sistemas Generales. Equipamientos
1950,18059,4.0,18,1705.75025283,211.48139611373534,Sistemas Generales. Espacios libres
1951,18059,5.0,16,1415.387374295,162.77325832124546,Sistemas Generales. Equipamientos
1952,18059,1.0,,411748.87860701,4212.892180195682,Industrial
1953,18059,2.0,,940580.76074009,19400.21415153733,Residencial
1954,18079,6.0,,11819.836056615,2801.3997879218614,Sistemas Generales. Infraestructuras
1955,18079,6.0,,6593.46018381,1304.8618469567139,Sistemas Generales. Infraestructuras
1956,18079,2.0,,697791.062137475,24159.85901318227,Residencial
1957,18079,6.0,,10256.81989177,1840.1796769211833,Sistemas Generales. Infraestructuras
1958,18079,6.0,,15673.22920851,2871.5684938843146,Sistemas Generales. Infraestructuras
1959,18079,4.0,SGAL(pp6) 17,988.11505971,159.72702862302665,Sistemas Generales. Espacios libres
1960,18079,4.0,SGAL(pp6) 18,2721.07145395,233.00288592284517,Sistemas Generales. Espacios libres
1961,18079,4.0,SGAL(pp6) 19,989.76112627,126.06451802108795,Sistemas Generales. Espacios libres
1962,18079,4.0,SGAL(pp6) 15,621.95129295,125.6799986053956,Sistemas Generales. Espacios libres
1963,18079,4.0,SGAL(pp6) 16,1550.34843219,211.05585144964317,Sistemas Generales. Espacios libres
1964,18079,4.0,SGAL 11,1566.66850797,162.79299075669735,Sistemas Generales. Espacios libres
1965,18079,4.0,SGAL(pp6) 14,1527.40302442,189.45801363267378,Sistemas Generales. Espacios libres
1966,18079,5.0,Dep,46157.10192944,1130.6527029426188,Sistemas Generales. Equipamientos
1967,18079,5.0,<Null>,474.315403615,100.58901496813726,Sistemas Generales. Equipamientos
1968,18079,5.0,<Null>,1066.11491082,136.02236467473335,Sistemas Generales. Equipamientos
1969,18079,5.0,<Null>,2361.325390935,207.5466821250831,Sistemas Generales. Equipamientos
1970,18079,5.0,Col,8461.203943645,394.1939893663248,Sistemas Generales. Equipamientos
1971,18079,5.0,<Null>,1634.40553931,159.34852005571926,Sistemas Generales. Equipamientos
1972,18079,5.0,Ayto,2050.580554775,179.8983580939814,Sistemas Generales. Equipamientos
1973,18079,5.0,<Null>,140.1407085,51.745881184007786,Sistemas Generales. Equipamientos
1974,18079,4.0,Pza 3,2394.742278255,216.68418009776167,Sistemas Generales. Espacios libres
1975,18079,4.0,SGAL 2,299.613306235,83.49251797300508,Sistemas Generales. Espacios libres
1976,18079,4.0,Pza 2,207.436384005,66.87499202620202,Sistemas Generales. Espacios libres
1977,18079,4.0,SGAL 3,306.090478165,94.78695984608618,Sistemas Generales. Espacios libres
1978,18079,4.0,SGAL 4,3902.183284115,362.40463885382957,Sistemas Generales. Espacios libres
1979,18079,5.0,<Null>,970.26518053,137.10336654026742,Sistemas Generales. Equipamientos
1980,18079,4.0,,24.214799035,21.797786476720255,Sistemas Generales. Espacios libres
1981,18079,4.0,SGAL (SUC 10),1569.308375715,290.7890296489816,Sistemas Generales. Espacios libres
1982,18079,4.0,Pza-1,2071.267798775,179.48483546272854,Sistemas Generales. Espacios libres
1983,18079,5.0,<Null>,811.22220502,200.65792852281976,Sistemas Generales. Equipamientos
1984,18079,5.0,D,106.86427336,43.687724963313705,Sistemas Generales. Equipamientos
1985,18079,5.0,Col,15675.14474329,509.44015933530505,Sistemas Generales. Equipamientos
1986,18079,5.0,<Null>,4331.77809349,260.30619673935047,Sistemas Generales. Equipamientos
1987,18079,5.0,<Null>,8861.64977075,412.42192959663026,Sistemas Generales. Equipamientos
1988,18062,2.0,,1834448.24297774,15187.916314762771,Residencial
1989,18062,6.0,SG-INF-02,591.55379197,127.81477244228041,Sistemas Generales. Infraestructuras
1990,18062,4.0,SG-EL-06,17834.70847227,2119.5800128914643,Sistemas Generales. Espacios libres
1991,18062,1.0,,86772.765671275,2247.4640790304506,Industrial
1992,18062,4.0,SG-EL-02,10846.44969398,467.8308111062763,Sistemas Generales. Espacios libres
1993,18022,4.0,SGEL,9872.547833395,448.92221830572726,Sistemas Generales. Espacios libres
1994,18022,4.0,SG-EL-01,2108.538557365,343.2672563769663,Sistemas Generales. Espacios libres
1995,18022,5.0,SGEQ,15016.307331645,539.1493317833838,Sistemas Generales. Equipamientos
1996,18022,4.0,SG-EL-01,1094.07109614,117.40319329463686,Sistemas Generales. Espacios libres
1997,18022,5.0,SGEQ,62194.522150365,1019.0567540911162,Sistemas Generales. Equipamientos
1998,18022,2.0,,3364039.55098121,37294.91923288099,Residencial
1999,18022,4.0,SGEL,1756.8642855,197.51705034235567,Sistemas Generales. Espacios libres
2000,18022,4.0,,58.103705625,189.75444824310253,Sistemas Generales. Espacios libres
